"title","released","url","content"
"Semester I, BCA Tumbuh 8,4% Jadi Rp 11 Triliun","2018-07-26","https://finance.detik.com/moneter/d-4135098/semester-i-bca-tumbuh-8-4-jadi-rp-11-triliun","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Suku Bunga Acuan BI Akan Naik, Bagaimana Dampaknya ke Kredit BCA?","2018-05-15","https://finance.detik.com/moneter/d-4021849/suku-bunga-acuan-bi-akan-naik-bagaimana-dampaknya-ke-kredit-bca","Suku Bunga Acuan BI Akan Naik, Bagaimana Dampaknya ke Kredit BCA?0 komentarBAGIKANTautan telah disalin Suku Bunga Acuan BI Akan Naik, Bagaimana Dampaknya ke Kredit BCA?0 komentarBAGIKANTautan telah disalin MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Laba Bersih BCA Tembus Rp 23,3 Triliun Sepanjang 2017","2018-03-08","https://finance.detik.com/moneter/d-3905883/laba-bersih-bca-tembus-rp-23-3-triliun-sepanjang-2017","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Digosipkan Mau Dicaplok BCA, Ini Jawaban Bank Harda","2018-01-31","https://finance.detik.com/moneter/d-3843281/digosipkan-mau-dicaplok-bca-ini-jawaban-bank-harda","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Rehat Siang, IHSG Masih Kuat di Zona Hijau","2018-12-28","https://finance.detik.com/bursa-dan-valas/d-4362120/rehat-siang-ihsg-masih-kuat-di-zona-hijau","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"OSO Securities: IHSG Bergerak Menguat di Kisaran 6.126-6.225","2018-12-26","https://finance.detik.com/market-research/d-4358747/oso-securities-ihsg-bergerak-menguat-di-kisaran-6-126-6-225","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Sepanjang 2017, Laba Bersih BCA Tembus Rp 23,3 Triliun","2018-03-08","https://finance.detik.com/foto-bisnis/d-3906356/sepanjang-2017-laba-bersih-bca-tembus-rp-23-3-triliun","Jakarta- PT Bank Central Asia Tbk (BBCA) sepanjang 2017 membukukan laba bersih sebesar Rp 23,3 triliun."
"OSO Securities: IHSG Diperkirakan Menguat di Kisaran 6.056-6.160","2018-12-19","https://finance.detik.com/market-research/d-4350072/oso-securities-ihsg-diperkirakan-menguat-di-kisaran-6-056-6-160","OSO Securities: IHSG Diperkirakan Menguat di Kisaran 6.056-6.1600 komentarBAGIKANTautan telah disalin OSO Securities: IHSG Diperkirakan Menguat di Kisaran 6.056-6.1600 komentarBAGIKANTautan telah disalin MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"OSO: IHSG Bakal Lanjutkan Penguatan di Kisaran 5.769-5.889","2018-09-13","https://finance.detik.com/market-research/d-4209368/oso-ihsg-bakal-lanjutkan-penguatan-di-kisaran-5-769-5-889","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
"Dilepas Asing, Harga Saham Telkom Hingga BCA Anjlok","2018-05-08","https://finance.detik.com/bursa-dan-valas/d-4011132/dilepas-asing-harga-saham-telkom-hingga-bca-anjlok","MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading... MENUdetikcomTerpopulerLive TVKirim TulisanKategori BeritadetikNewsdetikFinancedetikInetdetikHotdetikSportSepakboladetikOtodetikTraveldetikFooddetikHealthWolipopDetikX20DetikdetikFotodetikEdudetikHikmahdetikPropertidetikPopDaerahdetikJatengdetikJatimdetikJabardetikSulseldetikSumutdetikBalidetikSumbagseldetikJogjadetikKalimantanNEWLayananFor Your BusinessNEWPasang MataadsmartdetikEventTrans Snow WorldTrans StudioFlying Over Indonesiaberbuatbaik.idziswafctarsa.idSignature AwardsBingkai.idNEWTrans Hotel GroupNEWDetik NetworkCNN IndonesiaCNBC IndonesiaHai BundaInsertLiveBeautynesiaFemale DailyCXO MediaCancelYang sedang ramai dicariLoading...PromotedTerakhir yang dicariLoading..."
